# SignalP-5.0	Organism: euk	Timestamp: 20260407124956
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
P0AFJ9	OTHER	0.011516	0.988484	
P0AFK1	OTHER	0.001664	0.998336	
P0AFK8	OTHER	0.035534	0.964466	
P0AFL5	SP(Sec/SPI)	0.992311	0.007689	CS pos: 24-25. AMA-AK. Pr: 0.8245
P0AFM3	SP(Sec/SPI)	0.997995	0.002005	CS pos: 21-22. TFA-AD. Pr: 0.9537
P0AFM7	OTHER	0.000255	0.999745	
P0AFN1	OTHER	0.016208	0.983792	
P0AFN4	OTHER	0.000156	0.999844	
P0AFN8	OTHER	0.007578	0.992422	
P0AFP8	OTHER	0.000937	0.999063	
P0AFQ0	OTHER	0.050657	0.949343	
P0AFQ4	OTHER	0.001409	0.998591	
P0AFQ9	OTHER	0.001930	0.998070	
P0AFR3	OTHER	0.010290	0.989710	
P0AFS4	OTHER	0.011090	0.988910	
P0AFU1	OTHER	0.106304	0.893696	
P0AFU3	OTHER	0.064450	0.935550	
P0AFV1	OTHER	0.020962	0.979038	
P0AFV3	OTHER	0.150120	0.849880	
P0AFV9	OTHER	0.006920	0.993080	
P0AFW1	OTHER	0.003568	0.996432	
P0AFW3	OTHER	0.003756	0.996244	
P0AFW6	OTHER	0.000486	0.999514	
P0AFX2	OTHER	0.000372	0.999628	
P0AFX5	OTHER	0.000579	0.999421	
P0AFY0	SP(Sec/SPI)	0.982709	0.017291	CS pos: 23-24. ASA-TP. Pr: 0.4417
P0AFY4	SP(Sec/SPI)	0.631414	0.368586	CS pos: 22-23. VLG-LD. Pr: 0.5701
P0AFY7	OTHER	0.036814	0.963186	
P0AFZ4	OTHER	0.000778	0.999222	
P0AFZ6	OTHER	0.001290	0.998710	
P0AG04	OTHER	0.021091	0.978909	
P0AG12	OTHER	0.011691	0.988309	
P0AG19	OTHER	0.001373	0.998627	
P0AG36	SP(Sec/SPI)	0.805201	0.194799	CS pos: 23-24. GSG-AI. Pr: 0.4123
P0AG39	OTHER	0.178113	0.821887	
P0AG46	OTHER	0.000334	0.999666	
P0AG49	OTHER	0.001663	0.998337	
P0AG53	OTHER	0.001394	0.998606	
P0AG57	OTHER	0.005696	0.994304	
P0AG61	OTHER	0.000410	0.999590	
P0AG65	OTHER	0.000437	0.999563	
P0AG69	OTHER	0.000270	0.999730	
P0AG72	OTHER	0.081418	0.918582	
P0AG77	OTHER	0.001244	0.998756	
P0AG81	SP(Sec/SPI)	0.995076	0.004924	CS pos: 23-24. AQA-VT. Pr: 0.8984
P0AG85	OTHER	0.002869	0.997131	
P0AG88	OTHER	0.000471	0.999529	
P0AG91	OTHER	0.251250	0.748750	
P0AG95	OTHER	0.000789	0.999211	
P0AG98	OTHER	0.000978	0.999022	
P0AGA4	OTHER	0.014973	0.985027	
P0AGA8	OTHER	0.003521	0.996479	
P0AGB5	OTHER	0.002080	0.997920	
P0AGC1	OTHER	0.000371	0.999629	
P0AGF3	OTHER	0.001706	0.998294	
P0AGF5	OTHER	0.119239	0.880761	
P0AGH4	OTHER	0.039728	0.960272	
P0AGH9	OTHER	0.000879	0.999121	
P0AGI3	OTHER	0.010394	0.989606	
P0AGI6	OTHER	0.004810	0.995190	
P0AGJ0	OTHER	0.129758	0.870242	
P0AGJ3	OTHER	0.001667	0.998333	
P0AGJ6	OTHER	0.001198	0.998802	
P0AGK3	OTHER	0.002930	0.997070	
P0AGM1	OTHER	0.009423	0.990577	
P0AGN1	OTHER	0.002326	0.997674	
P0C020	OTHER	0.000665	0.999335	
P0C055	OTHER	0.001871	0.998129	
P0C0L8	OTHER	0.001212	0.998788	
P0C0M0	OTHER	0.000837	0.999163	
P0C0S2	OTHER	0.000259	0.999741	
P0CJ67	OTHER	0.001561	0.998439	
P0DUE6	OTHER	0.000828	0.999172	
P58054	OTHER	0.005069	0.994931	
P58065	OTHER	0.001809	0.998191	
P58068	SP(Sec/SPI)	0.998879	0.001121	CS pos: 24-25. AHA-GA. Pr: 0.8369
P58115	OTHER	0.002112	0.997888	
P58116	OTHER	0.002132	0.997868	
P58127	OTHER	0.002684	0.997316	
P58130	OTHER	0.053356	0.946644	
P58161	OTHER	0.001769	0.998231	
P58164	OTHER	0.396973	0.603027	
P58208	OTHER	0.001768	0.998232	
P58219	OTHER	0.000197	0.999803	
P58224	SP(Sec/SPI)	0.948767	0.051233	CS pos: 21-22. ATA-SE. Pr: 0.6382
P58230	OTHER	0.001960	0.998040	
P58245	OTHER	0.000619	0.999381	
P58292	OTHER	0.001152	0.998848	
P58316	OTHER	0.000212	0.999788	
P58320	SP(Sec/SPI)	0.998928	0.001072	CS pos: 17-18. AFA-EE. Pr: 0.9509
P58325	OTHER	0.017865	0.982135	
P58344	OTHER	0.015126	0.984874	
P58357	OTHER	0.000482	0.999518	
P58358	SP(Sec/SPI)	0.998375	0.001625	CS pos: 18-19. AFS-AD. Pr: 0.6745
P58364	OTHER	0.053376	0.946624	
P58384	OTHER	0.000492	0.999508	
P58496	OTHER	0.004744	0.995256	
P58529	OTHER	0.017448	0.982552	
P58541	OTHER	0.007390	0.992610	
P58585	OTHER	0.003671	0.996329	
P58626	OTHER	0.001358	0.998642	
P58664	OTHER	0.000572	0.999428	
P58704	OTHER	0.000533	0.999467	
P58720	OTHER	0.322044	0.677956	
P60391	OTHER	0.000764	0.999236	
P60440	OTHER	0.002383	0.997617	
P60567	OTHER	0.002225	0.997775	
P60625	OTHER	0.000445	0.999555	
P60652	OTHER	0.001683	0.998317	
P60777	OTHER	0.404490	0.595510	
P60871	OTHER	0.020205	0.979795	
P60873	OTHER	0.010147	0.989853	
P60908	OTHER	0.000470	0.999530	
P61177	OTHER	0.000265	0.999735	
P61318	SP(Sec/SPI)	0.996656	0.003344	CS pos: 21-22. VWA-DA. Pr: 0.8099
P61321	SP(Sec/SPI)	0.886560	0.113440	CS pos: 23-24. ACS-VT. Pr: 0.1907
P61951	OTHER	0.001326	0.998674	
P62397	SP(Sec/SPI)	0.695986	0.304014	CS pos: 37-38. SNA-AE. Pr: 0.3898
P62401	OTHER	0.000404	0.999596	
P62553	OTHER	0.000343	0.999657	
P62555	OTHER	0.000844	0.999156	
P62557	OTHER	0.000828	0.999172	
P62559	OTHER	0.000830	0.999170	
P62671	OTHER	0.114763	0.885237	
P62724	OTHER	0.016913	0.983087	
P63022	OTHER	0.004855	0.995145	
P63179	OTHER	0.000887	0.999113	
P63202	OTHER	0.000646	0.999354	
P63206	OTHER	0.001898	0.998102	
P63342	OTHER	0.002321	0.997679	
P63388	OTHER	0.000655	0.999345	
P63390	OTHER	0.006092	0.993908	
P63419	OTHER	0.000740	0.999260	
P63421	OTHER	0.000783	0.999217	
P63624	OTHER	0.000685	0.999315	
P63861	OTHER	0.033077	0.966923	
P64244	OTHER	0.000736	0.999264	
P64274	OTHER	0.001192	0.998808	
P64425	OTHER	0.001259	0.998741	
P64427	SP(Sec/SPI)	0.930131	0.069869	CS pos: 30-31. CKS-TP. Pr: 0.5966
P64431	OTHER	0.012221	0.987779	
P64434	OTHER	0.261553	0.738447	
P64469	OTHER	0.000968	0.999032	
P64513	SP(Sec/SPI)	0.653206	0.346794	CS pos: 25-26. VFN-MM. Pr: 0.2709
P64532	OTHER	0.000477	0.999523	
P64552	OTHER	0.008090	0.991910	
P64561	OTHER	0.000260	0.999740	
P64579	OTHER	0.001671	0.998329	
P64583	OTHER	0.000467	0.999533	
P64595	OTHER	0.002026	0.997974	
P64598	SP(Sec/SPI)	0.986544	0.013456	CS pos: 22-23. VAA-AV. Pr: 0.4136
P64601	OTHER	0.003392	0.996608	
P64605	OTHER	0.454316	0.545684	
P64608	OTHER	0.003250	0.996750	
P64613	OTHER	0.000755	0.999245	
P64639	OTHER	0.002583	0.997417	
P64648	OTHER	0.003241	0.996759	
P65254	OTHER	0.000487	0.999513	
P65291	SP(Sec/SPI)	0.994562	0.005438	CS pos: 26-27. SNA-DD. Pr: 0.3468
P65435	OTHER	0.000823	0.999177	
P65558	OTHER	0.000345	0.999655	
P65809	OTHER	0.000516	0.999484	
P65958	OTHER	0.005139	0.994861	
P66000	OTHER	0.000846	0.999154	
P66024	OTHER	0.000417	0.999583	
P66072	OTHER	0.001298	0.998702	
P66607	OTHER	0.000777	0.999223	
P66798	OTHER	0.001631	0.998369	
P66818	OTHER	0.001401	0.998599	
P67026	OTHER	0.018103	0.981897	
P67082	OTHER	0.000914	0.999086	
P67088	OTHER	0.000586	0.999414	
P67097	OTHER	0.004427	0.995573	
P67129	OTHER	0.010423	0.989577	
P67144	OTHER	0.007209	0.992791	
P67155	OTHER	0.006062	0.993938	
P67176	OTHER	0.001239	0.998761	
P67446	OTHER	0.002182	0.997818	
P67556	SP(Sec/SPI)	0.990270	0.009730	CS pos: 22-23. SWA-FS. Pr: 0.9165
P67676	OTHER	0.003319	0.996681	
P67698	OTHER	0.001630	0.998370	
P67730	OTHER	0.018591	0.981409	
P68067	OTHER	0.001739	0.998261	
P68185	OTHER	0.010464	0.989536	
P68193	OTHER	0.001121	0.998879	
P68568	OTHER	0.001282	0.998718	
P68681	OTHER	0.000393	0.999607	
P69224	OTHER	0.000383	0.999617	
P69331	OTHER	0.001574	0.998426	
P69406	OTHER	0.002308	0.997692	
P69409	OTHER	0.000918	0.999082	
P69424	OTHER	0.000598	0.999402	
P69426	OTHER	0.221350	0.778650	
P69433	OTHER	0.000367	0.999633	
P69435	SP(Sec/SPI)	0.760305	0.239695	CS pos: 32-33. AKS-AV. Pr: 0.4556
P69489	OTHER	0.005054	0.994946	
P69821	OTHER	0.001200	0.998800	
P69825	OTHER	0.001771	0.998229	
P69832	OTHER	0.004002	0.995998	
P69854	OTHER	0.054907	0.945093	
P69915	OTHER	0.004179	0.995821	
P69933	OTHER	0.002613	0.997387	
Q46716	OTHER	0.000157	0.999843	
Q7A937	OTHER	0.000952	0.999048	
Q7A964	OTHER	0.001578	0.998422	
Q7A9L5	OTHER	0.001344	0.998656	
Q7A9X4	OTHER	0.001866	0.998134	
Q7AA80	OTHER	0.106205	0.893795	
Q7ABA5	OTHER	0.000261	0.999739	
Q7ABA6	OTHER	0.000703	0.999297	
Q7ABI1	OTHER	0.000154	0.999846	
Q7ACM1	OTHER	0.122935	0.877065	
Q7AD06	OTHER	0.000122	0.999878	
Q7ADI5	OTHER	0.000552	0.999448	
Q7ADY8	OTHER	0.133018	0.866982	
Q7AEQ9	SP(Sec/SPI)	0.966456	0.033544	CS pos: 23-24. ASA-PE. Pr: 0.3463
Q7AFA1	OTHER	0.001327	0.998673	
Q7AFV7	OTHER	0.000602	0.999398	
Q7AHS5	OTHER	0.009319	0.990681	
Q7AHT0	OTHER	0.008881	0.991119	
Q7BSV4	OTHER	0.000322	0.999678	
Q7BSV9	OTHER	0.000594	0.999406	
Q7BSX2	OTHER	0.000510	0.999490	
Q7BSX4	SP(Sec/SPI)	0.995989	0.004011	CS pos: 18-19. VLC-AD. Pr: 0.7598
Q7DB51	OTHER	0.000683	0.999317	
Q7DB64	SP(Sec/SPI)	0.998682	0.001318	CS pos: 19-20. AQA-AP. Pr: 0.9146
Q7DB71	OTHER	0.000736	0.999264	
Q7DB97	SP(Sec/SPI)	0.914902	0.085098	CS pos: 28-29. AFA-TE. Pr: 0.5121
Q7DBF5	OTHER	0.003269	0.996731	
Q7DH26	SP(Sec/SPI)	0.997620	0.002380	CS pos: 20-21. ALA-TP. Pr: 0.8302
Q7DI68	SP(Sec/SPI)	0.993728	0.006272	CS pos: 22-23. SYS-RE. Pr: 0.8232
Q7DKW4	OTHER	0.000737	0.999263	
Q8VWE6	OTHER	0.000812	0.999188	
Q8X2V8	OTHER	0.076895	0.923105	
Q8X3J5	OTHER	0.386915	0.613085	
Q8X3Q8	SP(Sec/SPI)	0.984577	0.015423	CS pos: 21-22. VFA-DK. Pr: 0.6288
Q8X3T0	OTHER	0.035602	0.964398	
Q8X400	OTHER	0.002419	0.997581	
Q8X479	OTHER	0.156049	0.843951	
Q8X485	OTHER	0.001741	0.998259	
Q8X490	OTHER	0.194716	0.805284	
Q8X492	OTHER	0.035448	0.964552	
Q8X4G0	OTHER	0.063633	0.936367	
Q8X4K5	OTHER	0.002965	0.997035	
Q8X4L0	SP(Sec/SPI)	0.972039	0.027961	CS pos: 21-22. TAC-DD. Pr: 0.6349
Q8X4L7	OTHER	0.107012	0.892988	
Q8X4M4	OTHER	0.003943	0.996057	
Q8X4M5	OTHER	0.004575	0.995425	
Q8X4N3	OTHER	0.012033	0.987967	
Q8X4N4	SP(Sec/SPI)	0.965642	0.034358	CS pos: 20-21. VTA-LR. Pr: 0.5455
Q8X4N5	OTHER	0.007354	0.992646	
Q8X4N7	OTHER	0.003611	0.996389	
Q8X4N9	OTHER	0.007812	0.992188	
Q8X4P0	OTHER	0.018504	0.981496	
Q8X4Q0	OTHER	0.002956	0.997044	
Q8X4Q2	OTHER	0.035359	0.964641	
Q8X4Q7	OTHER	0.365788	0.634212	
Q8X4R5	OTHER	0.001260	0.998740	
Q8X4S4	OTHER	0.027784	0.972216	
Q8X4U1	SP(Sec/SPI)	0.964398	0.035602	CS pos: 23-24. ASA-PE. Pr: 0.3442
Q8X4V3	OTHER	0.000267	0.999733	
Q8X4V6	OTHER	0.214259	0.785741	
Q8X4W2	SP(Sec/SPI)	0.960386	0.039614	CS pos: 24-25. AGC-ND. Pr: 0.4870
Q8X4W4	OTHER	0.000511	0.999489	
Q8X4Y0	OTHER	0.002641	0.997359	
Q8X4Y5	OTHER	0.000214	0.999786	
Q8X4Z4	OTHER	0.033791	0.966209	
Q8X4Z7	OTHER	0.001229	0.998771	
Q8X4Z9	OTHER	0.057940	0.942060	
Q8X504	OTHER	0.266791	0.733209	
Q8X510	OTHER	0.000847	0.999153	
Q8X523	OTHER	0.002464	0.997536	
Q8X526	SP(Sec/SPI)	0.974609	0.025391	CS pos: 23-24. ASA-PE. Pr: 0.4357
Q8X528	OTHER	0.007246	0.992754	
Q8X534	OTHER	0.037919	0.962081	
Q8X539	SP(Sec/SPI)	0.891888	0.108112	CS pos: 23-24. ASA-PE. Pr: 0.3161
Q8X543	OTHER	0.001470	0.998530	
Q8X556	OTHER	0.000264	0.999736	
Q8X564	OTHER	0.031872	0.968128	
Q8X578	OTHER	0.211269	0.788731	
Q8X5A0	OTHER	0.001657	0.998343	
Q8X5A2	OTHER	0.429134	0.570866	
Q8X5A3	OTHER	0.008736	0.991264	
Q8X5C4	OTHER	0.000677	0.999323	
Q8X5D8	OTHER	0.093627	0.906373	
Q8X5E4	SP(Sec/SPI)	0.926223	0.073777	CS pos: 26-27. TWA-AG. Pr: 0.7975
Q8X5I3	OTHER	0.004476	0.995524	
Q8X5J3	OTHER	0.000596	0.999404	
Q8X5J5	OTHER	0.001976	0.998024	
Q8X5K2	OTHER	0.000850	0.999150	
Q8X5K5	SP(Sec/SPI)	0.995585	0.004415	CS pos: 24-25. VFA-AE. Pr: 0.9418
Q8X5K7	SP(Sec/SPI)	0.704768	0.295232	CS pos: 30-31. AHA-GK. Pr: 0.6192
Q8X5K8	OTHER	0.003761	0.996239	
Q8X5K9	SP(Sec/SPI)	0.998571	0.001429	CS pos: 22-23. AFA-GD. Pr: 0.7983
Q8X5L0	SP(Sec/SPI)	0.985277	0.014723	CS pos: 23-24. VNA-AT. Pr: 0.9308
Q8X5M0	SP(Sec/SPI)	0.996667	0.003333	CS pos: 23-24. VEA-AP. Pr: 0.9798
Q8X5M2	OTHER	0.037325	0.962675	
Q8X5N1	SP(Sec/SPI)	0.955759	0.044241	CS pos: 33-34. ALA-AN. Pr: 0.4457
Q8X5N2	OTHER	0.003466	0.996534	
Q8X5P3	OTHER	0.007105	0.992895	
Q8X5P4	OTHER	0.008854	0.991146	
Q8X5P9	OTHER	0.000338	0.999662	
Q8X5Q2	OTHER	0.001876	0.998124	
Q8X5Q3	OTHER	0.072187	0.927813	
Q8X5Q7	OTHER	0.001817	0.998183	
Q8X5Q8	OTHER	0.005044	0.994956	
Q8X5R2	OTHER	0.402680	0.597320	
Q8X5R8	OTHER	0.000796	0.999204	
Q8X5R9	SP(Sec/SPI)	0.653040	0.346960	CS pos: 23-24. ISG-CA. Pr: 0.2339
Q8X5S1	OTHER	0.013592	0.986408	
Q8X5S3	OTHER	0.121442	0.878558	
Q8X5S5	SP(Sec/SPI)	0.997886	0.002114	CS pos: 18-19. ARA-QV. Pr: 0.9131
Q8X5T7	SP(Sec/SPI)	0.662135	0.337865	CS pos: 18-19. ANA-AD. Pr: 0.5578
Q8X5U4	OTHER	0.012438	0.987562	
Q8X5V0	SP(Sec/SPI)	0.986372	0.013628	CS pos: 25-26. ALA-SS. Pr: 0.4035
Q8X5V1	OTHER	0.001543	0.998457	
Q8X5V4	OTHER	0.001229	0.998771	
Q8X5V9	OTHER	0.000840	0.999160	
Q8X5X8	OTHER	0.002739	0.997261	
Q8X5Y8	OTHER	0.007823	0.992177	
Q8X5Z7	OTHER	0.344960	0.655040	
Q8X609	OTHER	0.000392	0.999608	
Q8X616	SP(Sec/SPI)	0.509131	0.490869	CS pos: 24-25. ASS-LL. Pr: 0.1700
Q8X617	OTHER	0.000371	0.999629	
Q8X622	OTHER	0.003054	0.996946	
Q8X623	OTHER	0.000980	0.999020	
Q8X624	OTHER	0.438079	0.561921	
Q8X625	SP(Sec/SPI)	0.507334	0.492666	CS pos: 19-20. IGT-TE. Pr: 0.0966
Q8X635	OTHER	0.001709	0.998291	
Q8X638	OTHER	0.013895	0.986105	
Q8X641	SP(Sec/SPI)	0.996203	0.003797	CS pos: 23-24. AHA-AD. Pr: 0.9193
Q8X651	OTHER	0.000567	0.999433	
Q8X653	OTHER	0.003459	0.996541	
Q8X657	OTHER	0.005255	0.994745	
Q8X659	SP(Sec/SPI)	0.932284	0.067716	CS pos: 22-23. AGC-AP. Pr: 0.4327
Q8X665	SP(Sec/SPI)	0.988028	0.011972	CS pos: 25-26. AVA-KT. Pr: 0.6401
Q8X668	OTHER	0.001827	0.998173	
Q8X691	OTHER	0.001724	0.998276	
Q8X692	OTHER	0.001458	0.998542	
Q8X694	OTHER	0.000828	0.999172	
Q8X698	OTHER	0.000637	0.999363	
Q8X6C0	OTHER	0.000413	0.999587	
Q8X6C3	OTHER	0.000832	0.999168	
Q8X6C4	OTHER	0.003871	0.996129	
Q8X6D6	SP(Sec/SPI)	0.962179	0.037821	CS pos: 28-29. AYA-AA. Pr: 0.7966
Q8X6E2	OTHER	0.001707	0.998293	
Q8X6H3	SP(Sec/SPI)	0.934986	0.065014	CS pos: 24-25. SFA-SS. Pr: 0.7155
Q8X6I2	SP(Sec/SPI)	0.999324	0.000676	CS pos: 20-21. AQA-LD. Pr: 0.9831
Q8X6I4	SP(Sec/SPI)	0.967648	0.032352	CS pos: 29-30. ASA-AD. Pr: 0.9003
Q8X6I6	SP(Sec/SPI)	0.947627	0.052373	CS pos: 27-28. TQA-IS. Pr: 0.8633
Q8X6J6	OTHER	0.001501	0.998499	
Q8X6K1	OTHER	0.001891	0.998109	
Q8X6K2	OTHER	0.000947	0.999053	
Q8X6K3	OTHER	0.002083	0.997917	
Q8X6K6	OTHER	0.151389	0.848611	
Q8X6M7	OTHER	0.002190	0.997810	
Q8X6N1	SP(Sec/SPI)	0.997619	0.002381	CS pos: 19-20. CAG-EK. Pr: 0.8579
Q8X6N3	OTHER	0.000395	0.999605	
Q8X6P2	OTHER	0.001564	0.998436	
Q8X6P4	OTHER	0.002239	0.997761	
Q8X6P5	OTHER	0.002917	0.997083	
Q8X6P7	OTHER	0.122348	0.877652	
Q8X6Q3	OTHER	0.002995	0.997005	
Q8X6R0	OTHER	0.001895	0.998105	
Q8X6R1	OTHER	0.000983	0.999017	
Q8X6R3	OTHER	0.006148	0.993852	
Q8X6R4	SP(Sec/SPI)	0.954800	0.045200	CS pos: 26-27. TLA-AE. Pr: 0.8060
Q8X6R6	OTHER	0.000593	0.999407	
Q8X6S0	OTHER	0.002751	0.997249	
Q8X6S5	OTHER	0.001351	0.998649	
Q8X6S6	OTHER	0.000644	0.999356	
Q8X6T5	OTHER	0.000993	0.999007	
Q8X6T6	OTHER	0.001099	0.998901	
Q8X6U1	OTHER	0.001801	0.998199	
Q8X6U4	OTHER	0.000835	0.999165	
Q8X6V6	OTHER	0.000592	0.999408	
Q8X6V7	OTHER	0.019896	0.980104	
Q8X6V9	SP(Sec/SPI)	0.964509	0.035491	CS pos: 26-27. AFA-AK. Pr: 0.7876
Q8X6W0	OTHER	0.003987	0.996013	
Q8X6Y1	OTHER	0.000656	0.999344	
Q8X6Z1	OTHER	0.000606	0.999394	
Q8X6Z3	OTHER	0.000877	0.999123	
Q8X6Z5	OTHER	0.000734	0.999266	
Q8X6Z6	OTHER	0.017145	0.982855	
Q8X708	OTHER	0.000476	0.999524	
Q8X710	OTHER	0.001726	0.998274	
Q8X715	OTHER	0.418661	0.581339	
Q8X730	OTHER	0.001477	0.998523	
Q8X731	OTHER	0.008569	0.991431	
Q8X736	OTHER	0.046258	0.953742	
Q8X738	OTHER	0.000857	0.999143	
Q8X762	OTHER	0.000590	0.999410	
Q8X766	OTHER	0.001178	0.998822	
Q8X768	OTHER	0.002197	0.997803	
Q8X772	OTHER	0.195054	0.804946	
Q8X774	OTHER	0.002544	0.997456	
Q8X781	OTHER	0.008838	0.991162	
Q8X783	SP(Sec/SPI)	0.990947	0.009053	CS pos: 21-22. AFA-AE. Pr: 0.7585
Q8X789	OTHER	0.047559	0.952441	
Q8X791	OTHER	0.001407	0.998593	
Q8X794	OTHER	0.078395	0.921605	
Q8X799	SP(Sec/SPI)	0.992220	0.007780	CS pos: 17-18. TGC-DR. Pr: 0.4230
Q8X7A1	OTHER	0.002075	0.997925	
Q8X7A5	SP(Sec/SPI)	0.834555	0.165445	CS pos: 19-20. VAA-GI. Pr: 0.3277
Q8X7A6	OTHER	0.020369	0.979631	
Q8X7B0	SP(Sec/SPI)	0.937312	0.062688	CS pos: 21-22. SHA-AE. Pr: 0.8103
Q8X7B3	OTHER	0.000867	0.999133	
Q8X7B5	OTHER	0.001207	0.998793	
Q8X7B6	OTHER	0.002380	0.997620	
Q8X7B9	OTHER	0.000958	0.999042	
Q8X7C7	OTHER	0.000704	0.999296	
Q8X7C8	SP(Sec/SPI)	0.502310	0.497690	CS pos: 21-22. TLG-AQ. Pr: 0.3281
Q8X7C9	OTHER	0.000263	0.999737	
Q8X7D6	OTHER	0.000672	0.999328	
Q8X7E2	OTHER	0.262833	0.737167	
Q8X7G5	OTHER	0.012276	0.987724	
Q8X7H0	OTHER	0.326943	0.673057	
Q8X7H3	OTHER	0.001747	0.998253	
Q8X7H4	OTHER	0.011344	0.988656	
Q8X7I2	OTHER	0.018804	0.981196	
Q8X7I3	OTHER	0.117064	0.882936	
Q8X7J4	OTHER	0.202425	0.797575	
Q8X7J8	OTHER	0.007143	0.992857	
Q8X7K0	OTHER	0.334939	0.665061	
Q8X7N4	OTHER	0.000571	0.999429	
Q8X7N5	SP(Sec/SPI)	0.999109	0.000891	CS pos: 21-22. VQA-AE. Pr: 0.9513
Q8X7N6	OTHER	0.001182	0.998818	
Q8X7N7	OTHER	0.000323	0.999677	
Q8X7N8	OTHER	0.001210	0.998790	
Q8X7Q6	OTHER	0.000414	0.999586	
Q8X7R4	OTHER	0.004048	0.995952	
Q8X7S0	OTHER	0.000827	0.999173	
Q8X7S4	OTHER	0.003019	0.996981	
Q8X7U4	OTHER	0.000776	0.999224	
Q8X7U9	SP(Sec/SPI)	0.652532	0.347468	CS pos: 19-20. VLG-FT. Pr: 0.3573
Q8X7V1	OTHER	0.001219	0.998781	
Q8X7W6	OTHER	0.001326	0.998674	
Q8X7W7	SP(Sec/SPI)	0.684390	0.315610	CS pos: 31-32. AQA-LA. Pr: 0.3747
Q8X7W8	OTHER	0.001635	0.998365	
Q8X7Y9	OTHER	0.450545	0.549455	
Q8X7Z2	SP(Sec/SPI)	0.992993	0.007007	CS pos: 18-19. CQS-TG. Pr: 0.4575
Q8X7Z3	SP(Sec/SPI)	0.887747	0.112253	CS pos: 26-27. AGC-SD. Pr: 0.3605
Q8X7Z7	OTHER	0.001164	0.998836	
Q8X7Z8	OTHER	0.002683	0.997317	
Q8X800	OTHER	0.006390	0.993610	
Q8X806	OTHER	0.000378	0.999622	
Q8X807	OTHER	0.022309	0.977691	
Q8X820	OTHER	0.048482	0.951518	
Q8X822	OTHER	0.003527	0.996473	
Q8X831	OTHER	0.004927	0.995073	
Q8X835	OTHER	0.001628	0.998372	
Q8X839	OTHER	0.005594	0.994406	
Q8X840	OTHER	0.003647	0.996353	
Q8X845	OTHER	0.055208	0.944792	
Q8X850	OTHER	0.001002	0.998998	
Q8X857	OTHER	0.006480	0.993520	
Q8X861	OTHER	0.000227	0.999773	
Q8X862	OTHER	0.002220	0.997780	
Q8X874	OTHER	0.001066	0.998934	
Q8X877	OTHER	0.239966	0.760034	
Q8X878	OTHER	0.185012	0.814988	
Q8X883	OTHER	0.046181	0.953819	
Q8X884	OTHER	0.065892	0.934108	
Q8X885	OTHER	0.029414	0.970586	
Q8X891	SP(Sec/SPI)	0.956228	0.043772	CS pos: 24-25. CSS-TP. Pr: 0.3255
Q8X897	OTHER	0.001622	0.998378	
Q8X8B5	OTHER	0.001042	0.998958	
Q8X8B9	OTHER	0.000454	0.999546	
Q8X8C1	OTHER	0.000202	0.999798	
Q8X8D1	OTHER	0.001704	0.998296	
Q8X8D3	OTHER	0.026135	0.973865	
Q8X8D4	OTHER	0.004647	0.995353	
Q8X8D5	OTHER	0.007572	0.992428	
Q8X8D9	SP(Sec/SPI)	0.998387	0.001613	CS pos: 23-24. AHA-DD. Pr: 0.9241
Q8X8F1	OTHER	0.000665	0.999335	
Q8X8F2	SP(Sec/SPI)	0.935607	0.064393	CS pos: 20-21. VFA-GA. Pr: 0.5805
Q8X8G2	SP(Sec/SPI)	0.943324	0.056676	CS pos: 27-28. AKA-NT. Pr: 0.7014
Q8X8G6	OTHER	0.000669	0.999331	
Q8X8G9	OTHER	0.002062	0.997938	
Q8X8H0	OTHER	0.000419	0.999581	
Q8X8H1	OTHER	0.000877	0.999123	
Q8X8H5	OTHER	0.003410	0.996590	
Q8X8H6	OTHER	0.000595	0.999405	
Q8X8H7	SP(Sec/SPI)	0.642769	0.357231	CS pos: 20-21. AAG-VG. Pr: 0.3837
Q8X8I0	OTHER	0.004386	0.995614	
Q8X8I5	OTHER	0.004215	0.995785	
Q8X8I7	OTHER	0.007398	0.992602	
Q8X8J1	OTHER	0.432396	0.567604	
Q8X8J7	OTHER	0.000956	0.999044	
Q8X8K1	OTHER	0.000506	0.999494	
Q8X8K2	OTHER	0.001574	0.998426	
Q8X8K5	OTHER	0.003628	0.996372	
Q8X8K9	OTHER	0.000421	0.999579	
Q8X8L1	OTHER	0.006722	0.993278	
Q8X8L3	OTHER	0.000976	0.999024	
Q8X8L4	OTHER	0.003371	0.996629	
Q8X8L7	OTHER	0.001813	0.998187	
Q8X8M0	OTHER	0.002023	0.997977	
Q8X8M2	SP(Sec/SPI)	0.914528	0.085472	CS pos: 21-22. SAA-SN. Pr: 0.6716
Q8X8M4	OTHER	0.000860	0.999140	
Q8X8P2	OTHER	0.000830	0.999170	
Q8X8Q4	OTHER	0.002148	0.997852	
Q8X8S5	OTHER	0.026558	0.973442	
Q8X8S6	OTHER	0.000557	0.999443	
Q8X8U1	OTHER	0.001908	0.998092	
Q8X8V0	OTHER	0.001705	0.998295	
Q8X8V1	SP(Sec/SPI)	0.990553	0.009447	CS pos: 22-23. SLA-VT. Pr: 0.8789
Q8X8V5	OTHER	0.000470	0.999530	
Q8X8V9	SP(Sec/SPI)	0.877750	0.122250	CS pos: 23-24. VGC-GQ. Pr: 0.4798
